bug id, has_smell 
21078841, true 
21078873, false 
21079749, false 
21088342, false 
21089268, false 
21089476, true 
21089678, false 
21090207, true 
21109517, true 
21111048, false 
21114836, false 
21118142, false 
21118976, false 
21119650, false 
21119929, true 
21120949, false 
21123444, true 
21124013, false 
21128921, false 
21140169, false 
21141841, true 
21144503, true 
21144633, true 
21144634, true 
21146646, true 
21147832, false 
21151568, true 
21153703, false 
21155107, true 
21155295, false 
21157785, false 
21161785, true 
21161798, true 
21161917, false 
21163229, true 
21163773, false 
21165217, false 
21168854, false 
21168985, false 
21170680, false 
21170699, true 
21177954, false 
21180997, false 
21183019, false 
21188928, true 
21191915, true 
21195624, true 
21196323, false 
21202826, false 
21205118, false 
21206470, false 
21207612, false 
21207640, false 
21209200, false 
21209207, false 
21209482, false 
21209627, false 
21239185, false 
21248682, true 
21266735, true 
21267436, false 
21268174, false 
21269675, false 
21270879, true 
21271229, false 
21271425, false 
21274132, false 
21274505, false 
21277083, false 
21277214, true 
21286186, true 
21292010, true 
21299667, true 
21300531, true 
21300645, false 
21304922, false 
21306433, true 
21307136, false 
21307285, false 
21310773, true 
21313401, false 
21313985, true 
21319642, true 
21320918, false 
21322861, false 
21325183, false 
21333763, true 
21335622, false 
21335624, false 
21335976, false 
21337469, true 
21337754, false 
21337755, false 
21338555, false 
21340132, false 
21342038, true 
21342040, false 
21342042, true 
21342148, false 
21343769, true 
21343770, true 
21343778, false 
21343781, true 
21352447, false 
21359239, false 
21360311, false 
21361248, true 
21365029, false 
21368124, false 
21371836, false 
21371878, false 
21374535, true 
21375811, true 
21376328, true 
21376364, true 
21376386, false 
21376607, false 
21379150, false 
21393975, true 
21395858, false 
21398706, true 
21400392, false 
21400628, false 
21402257, false 
21403373, true 
21403390, false 
21403998, true 
21405791, false 
21405941, true 
21405946, true 
21406130, false 
21406143, false 
21407651, true 
21409825, true 
21411311, true 
21420748, true 
21422939, true 
21428802, false 
21429947, false 
21431334, false 
21433654, false 
21433656, false 
21440634, false 
21442271, true 
21442898, false 
21444506, false 
21445574, false 
21445745, true 
21446448, false 
21448052, false 
21449922, true 
21450145, true 
21454488, false 
21461177, false 
21462057, false 
21464182, true 
21474154, false 
21474174, false 
21474356, false 
21474410, false 
21476825, false 
21478443, true 
21490615, false 
21490722, true 
21491908, true 
21491909, false 
21491968, false 
21492297, true 
21495023, false 
21499476, false 
21499566, true 
21500600, false 
21504588, false 
21508503, false 
21511988, true 
21514179, false 
21517956, false 
21520606, false 
21523750, false 
21525170, true 
21525300, false 
21525318, false 
21528167, false 
21528168, false 
21530009, false 
21536556, false 
21549197, true 
21549323, false 
21549528, false 
21549531, false 
21557327, true 
21559453, false 
21559800, false 
21560057, false 
21560515, true 
21562349, false 
21562869, true 
21563489, false 
21563854, false 
21565811, false 
21566007, true 
21568059, true 
21570986, false 
21571360, false 
21571893, true 
21571894, true 
21572283, true 
21572289, false 
21572292, true 
21573422, false 
21573551, false 
21573666, false 
21578056, false 
21580708, false 
21581533, false 
21584198, false 
21588246, false 
21588537, true 
21588539, true 
21589105, true 
21590915, false 
21590916, false 
21594472, false 
21595440, false 
21595702, false 
21595866, true 
21600287, false 
21602590, true 
21607106, false 
21609252, true 
21610393, false 
21613139, false 
21613534, true 
21614747, false 
21615151, true 
21615776, true 
21617792, true 
21618072, false 
21619456, false 
21622286, false 
21629701, true 
21632700, true 
21633189, true 
21637535, true 
21637637, true 
21640379, true 
21645660, false 
21645706, false 
21645707, false 
21645842, false 
21647271, true 
21647354, true 
21648799, true 
21650211, false 
21650477, true 
21656069, true 
21663831, true 
21664964, true 
21666225, false 
21668207, false 
21674339, false 
21674851, true 
21676789, true 
21687602, true 
21690610, true 
21693547, true 
21695578, false 
21695880, false 
21696081, false 
21699099, false 
21700600, false 
21705209, true 
21705230, false 
21711315, false 
21717956, false 
21718000, true 
21721463, false 
21724236, false 
21725750, false 
21725996, true 
21728222, false 
21729214, true 
21730477, true 
21730509, false 
21732997, false 
21735884, false 
21737573, false 
21738328, true 
21738666, true 
21738872, false 
21739901, true 
21743205, true 
21744132, false 
21749058, false 
21751387, true 
21753739, false 
21754326, false 
21754666, false 
21755092, false 
21755299, true 
21756298, true 
21757911, false 
21758946, false 
21760614, false 
21761217, true 
21761781, true 
21762391, false 
21763049, false 
21764803, true 
21774853, false 
21778419, true 
21779477, false 
21780590, true 
21781452, false 
21782268, true 
21784262, false 
21785111, true 
21785593, false 
21786749, false 
21787562, false 
21791609, false 
21793687, true 
21795172, false 
21800830, false 
21802841, false 
21805255, false 
21808294, true 
21813977, true 
21816857, false 
21817488, true 
21831184, false 
21831336, true 
21832299, false 
21837219, false 
21837824, false 
21838358, true 
21849185, false 
21851140, false 
21852542, true 
21853106, true 
21854466, true 
21855614, true 
21855957, false 
21857172, false 
21858077, true 
21869917, true 
21870226, false 
21874693, true 
21878236, true 
21880406, true 
21880868, true 
21886109, true 
21886856, false 
21889278, true 
21893371, false 
21896051, false 
21900139, false 
21901286, true 
21902225, false 
21903503, true 
21908788, false 
21910771, false 
21915588, false 
21915589, true 
21919885, false 
21923805, false 
21932251, true 
21932760, true 
21932815, true 
21933285, false 
21934855, true 
21945972, false 
21947835, true 
21948478, true 
21949045, false 
21949364, true 
21949905, true 
21953388, false 
21954760, true 
21955350, false 
21955617, false 
21956394, false 
21957428, false 
21959866, true 
21980225, true 
21984798, true 
21996939, false 
21997648, false 
22006795, false 
22007110, true 
22007124, false 
22008542, false 
22023363, false 
22027952, false 
22028725, true 
22028858, true 
22030216, false 
22030831, true 
22031100, true 
22033466, true 
22035466, false 
22038802, true 
22039189, false 
22040227, false 
22045560, true 
22047202, true 
22047392, true 
22052083, true 
22055550, true 
22055552, true 
22059484, true 
22060119, true 
22060509, false 
22062480, true 
22062549, true 
22063656, true 
22063668, true 
22063930, true 
22068114, true 
22069078, false 
22071080, false 
22071351, true 
22071990, true 
22072099, true 
22076905, true 
22078684, true 
22083023, false 
22084679, true 
22088355, false 
22090564, false 
22091912, false 
22092169, true 
22092273, true 
22093669, true 
22093837, true 
22095062, false 
22096089, false 
22096093, false 
22096344, false 
22104872, true 
22104923, true 
22104986, true 
22116033, false 
22117860, true 
22122298, false 
22123243, false 
22126532, true 
22127517, false 
22128169, false 
22128249, false 
22129483, false 
22131472, false 
22141958, true 
22163689, true 
22170595, true 
22172659, false 
22173890, false 
22174716, true 
22183841, true 
22184114, true 
22184528, false 
22187754, false 
22189925, false 
22191609, true 
22192518, false 
22195186, false 
22196478, false 
22197117, false 
22197200, false 
22199594, false 
22199666, true 
22202895, false 
22205322, false 
22206076, true 
22206214, false 
22206506, false 
22207144, true 
22207948, true 
22208220, false 
22208242, true 
22208502, true 
22208997, false 
22209630, true 
22212693, false 
22212976, true 
22215928, false 
22225617, true 
22225706, true 
22229417, true 
22234438, true 
22235304, false 
22238567, false 
22248271, false 
22248525, true 
22254401, false 
22261909, false 
22266686, true 
22273408, false 
22282121, true 
22285167, true 
22287398, true 
22287469, true 
22287521, true 
22289362, true 
22291400, false 
22298966, true 
22302226, false 
22304981, false 
22308836, true 
22314304, true 
22320446, false 
22324907, false 
22328919, true 
22328963, true 
22328974, false 
22331569, false 
22331852, false 
22332500, false 
22332617, false 
22333078, false 
22333421, false 
22335001, false 
22339693, true 
22345134, false 
22346196, false 
22351040, false 
22354158, false 
22356546, true 
22356918, true 
22357152, true 
22358087, true 
22358539, true 
22358954, false 
22359208, true 
22359801, false 
22367550, true 
22376538, false 
22378829, false 
22379438, false 
22381703, true 
22383768, false 
22385254, true 
22389221, false 
22392651, true 
22402726, true 
22403888, false 
22404239, true 
22405482, true 
22405963, true 
22406002, true 
22407003, false 
22407109, true 
22408712, false 
22409077, true 
22411158, false 
22414716, false 
22417740, false 
22422588, true 
22440907, true 
22444755, false 
22447614, false 
22451710, true 
22452379, true 
22455414, true 
22460275, false 
22461683, true 
22463079, false 
22466201, false 
22468536, false 
22469552, false 
22471024, true 
22472435, true 
22472592, true 
22475546, true 
22476539, false 
22480459, false 
22483086, true 
22483263, false 
22486756, true 
22492225, false 
22495550, false 
22497103, false 
22499793, true 
22502068, false 
22502673, true 
22503636, false 
22507076, true 
22510833, true 
22512520, true 
22512982, false 
22513439, true 
22514086, true 
22517687, true 
22519478, true 
22521443, true 
22523342, true 
22524902, true 
22525550, true 
22527834, true 
22529981, false 
22530947, false 
22534021, false 
22537253, false 
22540083, true 
22540754, false 
22541933, true 
22541936, true 
22541939, true 
22541941, true 
22542002, true 
22543972, true 
22545248, false 
22545670, false 
22547309, true 
22547950, true 
22547958, true 
22548808, true 
22549399, false 
22550851, true 
22556242, true 
22558848, false 
22559274, true 
22561692, false 
22563699, false 
22564251, false 
22564405, true 
22564474, true 
22565656, true 
22567770, false 
22568004, false 
22571198, true 
22598083, true 
22602295, true 
22603558, false 
22605235, true 
22605259, false 
22606153, true 
22609426, false 
22613599, true 
22620824, true 
22626247, true 
22627299, true 
22627493, true 
22627686, false 
22628106, true 
22630332, false 
22630335, true 
22631253, false 
22632129, false 
22639018, false 
22640007, false 
22644634, false 
22646748, false 
22651750, true 
22653147, false 
22653721, false 
22661021, true 
22665268, false 
22665508, true 
22665752, false 
22666353, true 
22666539, false 
22671255, false 
22671268, false 
22675319, false 
22676664, false 
22677859, true 
22682394, false 
22684864, true 
22685046, false 
22685113, false 
22692162, true 
22693991, false 
22694757, false 
22694837, false 
22697024, true 
22700993, true 
22701182, true 
22704995, false 
22709057, false 
22709088, false 
22710906, false 
22716352, false 
22718669, true 
22718911, true 
22720663, false 
22721935, true 
22724385, false 
22725110, false 
22726278, false 
22726900, true 
22727418, false 
22728205, true 
22728624, false 
22729316, false 
22729461, true 
22729462, false 
22733436, false 
22753960, false 
22760556, false 
22760612, true 
22767853, false 
22767990, true 
22772178, false 
22773176, true 
22773426, false 
22774068, true 
22774343, true 
22775237, false 
22775369, false 
22775504, false 
22776010, true 
22776149, true 
22776576, true 
22776757, true 
22776761, true 
22778349, false 
22779583, true 
22790527, true 
22791070, true 
22791113, true 
22792563, false 
22797622, false 
22797867, false 
22799741, false 
22800189, true 
22800686, true 
22800767, true 
22802885, true 
22802981, true 
22803550, true 
22803686, true 
22806069, false 
22806380, false 
22806817, false 
22807015, false 
22807654, true 
22808662, true 
22808676, false 
22810327, true 
22812470, true 
22815971, true 
22817899, false 
22820787, false 
22820834, true 
22822416, true 
22824325, true 
22824701, true 
22825043, false 
22826906, false 
22828132, true 
22836852, true 
22840771, true 
22840778, false 
22842106, false 
22845728, true 
22846469, true 
22846755, false 
22847896, false 
22848361, true 
22850789, false 
22851074, true 
22851337, false 
22852700, true 
22853745, false 
22854014, true 
22854896, true 
22855417, true 
22855713, true 
22855718, false 
22857261, false 
22857263, true 
22858221, true 
22858403, true 
22859862, true 
22860136, true 
22860162, true 
22860713, true 
22862845, false 
22863855, true 
22864186, true 
22864941, true 
22867250, true 
22869066, false 
22870354, true 
22874330, true 
22875357, true 
22875456, false 
22875494, true 
22876536, false 
22879202, true 
22879546, true 
22879917, true 
22881983, true 
22902898, true 
22908453, false 
22908937, false 
22908952, true 
22911708, false 
22912507, true 
22914251, true 
22914603, false 
22916291, true 
22917218, false 
22924782, true 
22926131, false 
22928831, true 
22929087, false 
22929608, true 
22931139, false 
22931143, false 
22940651, true 
22942480, true 
22943461, true 
22943781, true 
22947123, false 
22947287, true 
22947288, true 
22949579, false 
22950892, true 
22950929, true 
22951001, false 
22952515, false 
22955562, true 
22956426, true 
22957162, true 
22957192, true 
22958127, true 
22958572, true 
22960980, true 
22961090, true 
22962165, false 
22962661, false 
22966229, false 
22970244, true 
22975427, false 
22977552, true 
22977827, false 
22979024, false 
22984152, false 
22984173, false 
22984670, true 
22984782, true 
22984908, true 
22989588, true 
22990512, false 
23001119, false 
23008551, true 
23011454, true 
23011462, true 
23016052, false 
23017449, true 
23018710, false 
23021202, false 
23021286, true 
23027554, false 
23028410, true 
23029815, true 
23033258, true 
23035924, true 
23036658, false 
23038060, true 
23038206, false 
23038618, true 
23038651, true 
23038659, false 
23040221, true 
23041817, true 
23043018, true 
23050463, false 
23063217, true 
23064351, true 
23066614, true 
23067429, false 
23069901, true 
23072621, false 
23079964, true 
23081362, false 
23081429, false 
23084229, true 
23086704, false 
23090399, false 
23090876, false 
23097276, true 
23097413, false 
23098198, false 
23101112, true 
23105138, false 
23105562, true 
23111466, false 
23113439, false 
23117558, false 
23118610, false 
23118708, true 
23125529, true 
23128307, false 
23130675, true 
23143748, false 
23147562, true 
23147564, false 
23155138, false 
23159764, false 
23163299, false 
23164917, true 
23171638, false 
23171731, true 
23176762, true 
23179116, true 
23186545, false 
23189342, true 
23191381, false 
23191905, false 
23191995, true 
23193951, true 
23197666, true 
23199081, true 
23200352, false 
23214670, false 
23216982, true 
23217476, false 
23217941, false 
23218195, false 
23218338, false 
23219556, false 
23220370, true 
23222011, false 
23223527, false 
23223694, false 
23225107, false 
23226635, true 
23232602, false 
23256614, false 
23263661, false 
23275072, false 
23279835, true 
23280104, false 
23281036, false 
23283899, true 
23286362, true 
23289404, false 
23295655, true 
23299488, false 
23299977, true 
23303608, false 
23304421, false 
23307587, true 
23310674, true 
23316836, false 
23318158, false 
23319188, true 
23324672, true 
23327474, false 
23331110, false 
23341500, false 
23344235, false 
23344236, true 
23345192, false 
23348968, true 
23349046, false 
23350688, true 
23353979, true 
23354529, false 
23357902, false 
23361760, true 
23365512, false 
23365544, true 
23370436, true 
23370442, true 
23372372, false 
23375670, false 
23376695, true 
23379302, true 
23380500, false 
23383805, true 
23387146, true 
23391894, true 
23393557, false 
23395395, true 
23397072, false 
23397961, true 
23401557, true 
23404902, false 
23408097, true 
23409719, false 
23416037, true 
23419042, true 
23428182, false 
23429459, false 
23431343, true 
23452983, true 
23470411, false 
23474411, false 
23489031, false 
23489536, false 
23491348, true 
23491822, true 
23507268, true 
23511899, true 
23516394, true 
23516947, false 
23517584, false 
23520975, true 
23528076, false 
23528586, false 
23531798, false 
23534750, true 
23535524, false 
23535724, false 
23539759, true 
23554941, true 
23557674, true 
23562904, true 
23566299, true 
23566667, false 
23568127, true 
23569962, false 
23570959, false 
23572286, false 
23575152, false 
23576575, false 
23576672, false 
23581121, false 
23587345, false 
23587553, false 
23588905, false 
23589012, false 
23589870, true 
23590300, false 
23591205, true 
23591361, false 
23591407, false 
23591449, true 
23596083, false 
23596652, false 
23600574, true 
23602571, true 
23607427, false 
23615434, false 
23617602, false 
23619366, true 
23621364, true 
23623327, true 
23623573, false 
23623580, false 
23625458, true 
23626353, true 
23627319, false 
23628238, true 
23629618, false 
23629892, false 
23631400, false 
23636271, false 
23641693, true 
23657953, true 
23661668, false 
23661687, false 
23668918, false 
23674536, false 
23676310, false 
23681267, false 
23688983, true 
23689649, true 
23691099, false 
23692022, false 
23707729, false 
23709311, true 
23712807, true 
23713124, false 
23713450, false 
23718313, false 
23718447, true 
23718806, true 
23718807, false 
23719082, true 
23719889, true 
23721209, false 
23724209, false 
23725157, false 
23725305, true 
23725346, false 
23725571, false 
23725768, false 
23725773, false 
23725795, false 
23727276, true 
23727363, false 
23727371, false 
23731243, true 
23733078, false 
23744091, false 
23748205, false 
23749309, false 
23749629, true 
23753686, true 
23755120, true 
23760467, false 
23760482, false 
23763003, true 
23763488, false 
23770219, true 
23775352, false 
23776983, true 
23786643, true 
23787555, true 
23792020, true 
23792178, false 
23793966, true 
23798142, false 
23798697, true 
23799935, false 
23801105, true 
23804201, false 
23807249, false 
23811652, false 
23815609, false 
23820259, true 
23822226, true 
23825781, false 
23827042, false 
23838271, true 
23844466, false 
23854618, true 
23862319, true 
23868522, true 
23884210, false 
23886750, true 
23887558, true 
23896047, true 
23898216, true 
23898941, true 
23899814, true 
23901900, true 
23904868, true 
23905473, false 
23906864, true 
23909429, true 
23909438, false 
23932175, false 
23934806, false 
23936872, false 
23938464, true 
23939846, true 
23942769, true 
23943664, true 
23945351, true 
23952388, false 
23957523, true 
23967648, true 
23968092, false 
23970448, true 
23970549, true 
23971926, false 
23971948, false 
23973158, false 
23974105, true 
23974711, true 
23975855, false 
23978113, false 
23978723, true 
23978877, false 
23979591, false 
23980921, true 
23981171, false 
23983739, true 
23993096, false 
24005761, true 
24012164, true 
24024480, false 
24038268, true 
24045921, false 
24050462, true 
24057304, true 
24062075, false 
24088745, false 
24090084, false 
24093127, true 
24102650, false 
24103683, true 
24105549, false 
24105850, false 
24106254, false 
24112165, false 
24116819, true 
24117216, false 
24126143, true 
24127950, true 
24132367, false 
24132864, false 
24133609, true 
24135005, false 
24135025, false 
24135353, false 
24136124, true 
24140864, false 
24142738, false 
24146132, true 
24147407, true 
24158847, false 
24164917, false 
24167496, false 
24168122, true 
24168299, false 
24172036, true 
24172957, true 
24178814, false 
24180385, true 
24188595, false 
24201913, true 
24202851, false 
24207964, false 
24212155, true 
24224067, false 
24237555, false 
24244089, true 
24244260, false 
24247417, true 
24251945, true 
24256521, false 
24257588, false 
24260668, true 
24265204, true 
24265658, false 
24273164, true 
24273807, false 
24276564, true 
24280547, false 
24293179, false 
24298694, true 
24300128, false 
24304031, true 
24305559, false 
24308179, false 
24314667, true 
24316765, false 
24316798, true 
24317401, false 
24326872, false 
24331392, false 
24331704, true 
24336240, false 
24336351, true 
24341350, true 
24341715, false 
24342101, false 
24351061, false 
24355754, false 
24365214, true 
24365439, true 
24366804, true 
24371570, true 
24374092, false 
24375616, false 
24380097, true 
24383169, true 
24385082, false 
24394572, true 
24404382, false 
24410611, true 
24410613, false 
24412662, false 
24413182, false 
24415573, true 
24415683, true 
24415739, true 
24416313, false 
24425865, false 
24434303, true 
24450765, true 
24451710, true 
24460346, true 
24462900, true 
24464358, true 
24464823, true 
24471234, false 
24486809, false 
24490656, true 
24494019, true 
24495166, false 
24500829, true 
24501085, false 
24502082, true 
24504154, false 
24504456, false 
24505153, true 
24505761, true 
24507122, true 
24508712, false 
24511453, true 
24511454, true 
24519879, true 
24526176, false 
24527715, true 
24528290, true 
24533823, false 
24534744, false 
24537314, false 
24540091, false 
24540625, true 
24541671, true 
24542381, false 
24542768, true 
24544391, false 
24545206, false 
24547258, false 
24548073, true 
24561563, true 
24561657, false 
24569398, true 
24569533, false 
24571095, true 
24573657, true 
24574575, false 
24575031, true 
24575766, true 
24579258, true 
24583803, true 
24584030, false 
24584749, false 
24595899, false 
24599015, false 
24603614, false 
24611765, false 
24613146, false 
24614374, false 
24616123, true 
24618535, false 
24623909, true 
24635258, true 
24657825, true 
24667663, true 
24668341, false 
24668423, false 
24668543, false 
24668831, true 
24670525, false 
24671393, true 
24671570, true 
24673125, true 
24673628, false 
24674409, false 
24674907, false 
24676446, false 
24678065, false 
24678704, true 
24679461, true 
24680002, true 
24685213, true 
24687559, false 
24688781, true 
24690166, true 
24690277, true 
24693644, true 
24698874, false 
24709303, false 
24713704, false 
24715185, true 
24717461, true 
24718309, true 
24718795, true 
24719581, true 
24736912, true 
24738105, true 
24738244, true 
24738486, false 
24742523, false 
24742707, false 
24745252, true 
24745288, false 
24745840, true 
24746231, true 
24747886, false 
24750271, false 
24756957, false 
24756974, true 
24759242, true 
24771264, true 
24776978, false 
24777080, true 
24786592, true 
24797866, true 
24797872, true 
24803707, false 
24804021, false 
24806374, true 
24807501, false 
24810450, false 
24811556, false 
24812224, false 
24814127, false 
24814340, false 
24814867, true 
24815256, true 
24816235, false 
24821101, true 
24837343, true 
24841350, false 
24848552, true 
24848946, false 
24850563, false 
24866646, true 
24869636, true 
24870602, true 
24877230, true 
24878587, true 
24883058, true 
24884665, false 
24884813, false 
24889605, true 
24890464, false 
24890474, true 
24900376, false 
24902578, true 
24906368, false 
24906701, true 
24913379, true 
24913782, true 
24913915, true 
24914011, true 
24914029, false 
24914976, true 
24915541, false 
24924597, false 
24932279, false 
24932354, false 
24939655, false 
24941148, false 
24946655, false 
24949216, false 
24952794, true 
24954318, false 
24955055, true 
24955678, true 
24963222, false 
24963914, false 
24967303, true 
24969810, false 
24972775, true 
24973532, true 
24973857, true 
24976862, true 
24977590, false 
24977838, false 
24979554, false 
24979571, true 
24983901, true 
24986554, false 
24986703, true 
24986869, true 
24988170, false 
24990104, false 
24993310, true 
25004154, true 
25006096, true 
25006507, true 
25015474, true 
25017107, false 
25019182, true 
25019187, true 
25022002, false 
25026005, false 
25037917, false 
25043887, true 
25062009, false 
25062620, false 
25066917, false 
25074102, false 
25075151, true 
25075342, false 
25078914, false 
25079217, false 
25079983, true 
25081461, false 
25081468, true 
25081604, false 
25082500, false 
25086413, false 
25088440, true 
25091323, false 
25091611, true 
25102276, true 
25103994, false 
25109215, true 
25113145, false 
25114814, true 
25116730, true 
25117120, false 
25118622, true 
25119046, true 
25120948, true 
25122318, true 
25127850, false 
25147243, false 
25149700, false 
25152838, false 
25165471, false 
25169267, true 
25184308, false 
25185253, true 
25185277, true 
25185711, false 
